CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,AGE,GENERATION
Betty Galvan        ,Mrs.,4314 Nelm Street,NEWBOLD,,UK,S41 6FL,0,,Betty.G.Galvan@spambob.com,077 2368 7802,American Express,U.S.,476470001,376413940351089,,12237,61,Baby_Boomers
Betty Galvan        ,Mrs.,4314 Nelm Street,NEWBOLD,,UK,S41 6FL,0,,Betty.G.Galvan@spambob.com,077 2368 7802,American Express,U.S.,476470001,344666529800695,,12237,61,Baby_Boomers
Charles Kimbrel     ,Mr.,1479 Hickory Lane,Newport Beach,CA,US,92660,0,,Charles.R.Kimbrel@dodgeit.com,407-911-9361,JCB,ES,8521002P,3528669664824640,,12241,50,Gen_X
Charles Kimbrel     ,Mr.,1479 Hickory Lane,Newport Beach,CA,US,92660,0,,Charles.R.Kimbrel@dodgeit.com,407-911-9361,JCB,ES,8521002P,3528130484012630,,12241,50,Gen_X
Charles Kimbrel     ,Mr.,1479 Hickory Lane,Newport Beach,CA,US,92660,0,,Charles.R.Kimbrel@dodgeit.com,407-911-9361,JCB,ES,8521002P,3528452626314520,,12241,50,Gen_X
Charles Kimbrel     ,Mr.,1479 Hickory Lane,Newport Beach,CA,US,92660,0,,Charles.R.Kimbrel@dodgeit.com,407-911-9361,JCB,ES,8521002P,3528543001738460,,12241,50,Gen_X
Wendy Reed          ,Mrs.,4985 Peaceful Lane,Niederalben,,DE,66887,0,,Wendy.G.Reed@trashymail.com,030 52 13 46,Diners Club,UK,CE358906B,36800519118922,,12245,64,Baby_Boomers
Wendy Reed          ,Mrs.,4985 Peaceful Lane,Niederalben,,DE,66887,0,,Wendy.G.Reed@trashymail.com,030 52 13 46,Diners Club,UK,CE358906B,36321779574043,,12245,64,Baby_Boomers
Warren Felix        ,Mr.,2782 Biddie Lane,Nockamixon (twp),PA,US,18972,0,,Warren.E.Felix@dodgeit.com,410-896-4453,Diners Club,IT,AEOMEX86M14F387U,36293225224590,,12249,29,Gen_Y
Warren Felix        ,Mr.,2782 Biddie Lane,Nockamixon (twp),PA,US,18972,0,,Warren.E.Felix@dodgeit.com,410-896-4453,Diners Club,IT,AEOMEX86M14F387U,36261539340071,,12249,29,Gen_Y
Warren Felix        ,Mr.,2782 Biddie Lane,Nockamixon (twp),PA,US,18972,0,,Warren.E.Felix@dodgeit.com,410-896-4453,Diners Club,IT,AEOMEX86M14F387U,36519091358561,,12249,29,Gen_Y
Warren Felix        ,Mr.,2782 Biddie Lane,Nockamixon (twp),PA,US,18972,0,,Warren.E.Felix@dodgeit.com,410-896-4453,Diners Club,IT,AEOMEX86M14F387U,36270235800254,,12249,29,Gen_Y
Paul Edwards        ,Mr.,4734 Fincham Road,Norfolk,VA,US,23502,0,,Paul.P.Edwards@trashymail.com,919-508-1430,JCB,FR,2.92E+14,3528710545379450,,12253,62,Baby_Boomers
Paul Edwards        ,Mr.,4734 Fincham Road,Norfolk,VA,US,23502,0,,Paul.P.Edwards@trashymail.com,919-508-1430,JCB,FR,2.92E+14,3528669832049060,,12253,62,Baby_Boomers
Paul Edwards        ,Mr.,4734 Fincham Road,Norfolk,VA,US,23502,0,,Paul.P.Edwards@trashymail.com,919-508-1430,JCB,FR,2.92E+14,3528432720069590,,12253,62,Baby_Boomers
Paul Edwards        ,Mr.,4734 Fincham Road,Norfolk,VA,US,23502,0,,Paul.P.Edwards@trashymail.com,919-508-1430,JCB,FR,2.92E+14,3528613177011910,,12253,62,Baby_Boomers
Paul Edwards        ,Mr.,4734 Fincham Road,Norfolk,VA,US,23502,0,,Paul.P.Edwards@trashymail.com,919-508-1430,JCB,FR,2.92E+14,3528328500879520,,12253,62,Baby_Boomers
Paul Edwards        ,Mr.,4734 Fincham Road,Norfolk,VA,US,23502,0,,Paul.P.Edwards@trashymail.com,919-508-1430,JCB,FR,2.92E+14,3528768203218550,,12253,62,Baby_Boomers
Esmeralda Gillis    ,Mrs.,2465 Westwood Avenue,Norman,OK,US,73069,0,,Esmeralda.J.Gillis@spambob.com,252-500-2778,VISA,UK,OB646651D,4767489269319190,,12257,33,Gen_Y
Esmeralda Gillis    ,Mrs.,2465 Westwood Avenue,Norman,OK,US,73069,0,,Esmeralda.J.Gillis@spambob.com,252-500-2778,VISA,UK,OB646651D,4461147529304430,,12257,33,Gen_Y
Susan Place         ,Miss.,1338 Poplar Chase Lane,North Branch,MN,US,55056,0,,Susan.R.Place@dodgeit.com,706-757-8022,Diners Club,IT,NYMKCD81L20A844J,36779409783294,,12261,53,Baby_Boomers
Susan Place         ,Miss.,1338 Poplar Chase Lane,North Branch,MN,US,55056,0,,Susan.R.Place@dodgeit.com,706-757-8022,Diners Club,IT,NYMKCD81L20A844J,36205520005987,,12261,53,Baby_Boomers
Susan Place         ,Miss.,1338 Poplar Chase Lane,North Branch,MN,US,55056,0,,Susan.R.Place@dodgeit.com,706-757-8022,Diners Club,IT,NYMKCD81L20A844J,36271177260671,,12261,53,Baby_Boomers
Susan Place         ,Miss.,1338 Poplar Chase Lane,North Branch,MN,US,55056,0,,Susan.R.Place@dodgeit.com,706-757-8022,Diners Club,IT,NYMKCD81L20A844J,36474342616815,,12261,53,Baby_Boomers
Aline Goodwin       ,Mrs.,2815 Austin Secret Lane,Norval,VIC,AU,3377,0,,Aline.J.Goodwin@mailinator.com,(07) 4948 7047,Diners Club,IT,AEXGDX62R60E168X,36961671117191,,12269,NA,Gen_Z
Roxanne Dowd        ,Mrs.,4649 Bottom Lane,Novate Milanese,MI,IT,20026,0,,Roxanne.T.Dowd@dodgeit.com,0323 4644445,American Express,UK,TK230437,345940174899964,,12273,52,Baby_Boomers
Roxanne Dowd        ,Mrs.,4649 Bottom Lane,Novate Milanese,MI,IT,20026,0,,Roxanne.T.Dowd@dodgeit.com,0323 4644445,American Express,UK,TK230437,340323349836840,,12273,52,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4269916947732560,,12277,65,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4495230700310550,,12277,65,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4865747277406110,,12277,65,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4336124816064770,,12277,65,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4245962019669900,,12277,65,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4045441502508690,,12277,65,Baby_Boomers
Guillermo Freeborn  ,Mr.,2646 McDonald Avenue,Nymboida,NSW,AU,2460,0,,Guillermo.C.Freeborn@spambob.com,(07) 4502 9852,VISA,CA,644179244,4989810524469030,,12277,65,Baby_Boomers
Christopher Turpin  ,Mr.,1113 Trymore Road,Oakdowns,TAS,AU,7019,0,,Christopher.S.Turpin@dodgeit.com,(08) 8364 0765,American Express,U.S.,22867962,375317378624705,,12281,46,Gen_X
Christopher Turpin  ,Mr.,1113 Trymore Road,Oakdowns,TAS,AU,7019,0,,Christopher.S.Turpin@dodgeit.com,(08) 8364 0765,American Express,U.S.,22867962,342559135564423,,12281,46,Gen_X
Christopher Turpin  ,Mr.,1113 Trymore Road,Oakdowns,TAS,AU,7019,0,,Christopher.S.Turpin@dodgeit.com,(08) 8364 0765,American Express,U.S.,22867962,375482069291159,,12281,46,Gen_X
Gertrude Mccormick  ,Mrs.,567 Kooter Lane,Oakville,ON,CA,L6J 4Z3,0,,Gertrude.J.Mccormick@trashymail.com,450-330-2001,JCB,ES,8017828M,3528864904103600,,12289,25,Gen_Y
Gertrude Mccormick  ,Mrs.,567 Kooter Lane,Oakville,ON,CA,L6J 4Z3,0,,Gertrude.J.Mccormick@trashymail.com,450-330-2001,JCB,ES,8017828M,3528584134627050,,12289,25,Gen_Y
Gertrude Mccormick  ,Mrs.,567 Kooter Lane,Oakville,ON,CA,L6J 4Z3,0,,Gertrude.J.Mccormick@trashymail.com,450-330-2001,JCB,ES,8017828M,3528351619516470,,12289,25,Gen_Y
Gertrude Mccormick  ,Mrs.,567 Kooter Lane,Oakville,ON,CA,L6J 4Z3,0,,Gertrude.J.Mccormick@trashymail.com,450-330-2001,JCB,ES,8017828M,3528389011473300,,12289,25,Gen_Y
Edna Silvia         ,Mrs.,510 Spring Avenue,OFFERTON,,UK,SK2 6HB,0,,Edna.H.Silvia@pookmail.com,078 8797 7672,VISA,IT,YYFFXC29T56I057Q,4428486928544310,,12297,40,Gen_Y
Edna Silvia         ,Mrs.,510 Spring Avenue,OFFERTON,,UK,SK2 6HB,0,,Edna.H.Silvia@pookmail.com,078 8797 7672,VISA,IT,YYFFXC29T56I057Q,4364381807249290,,12297,40,Gen_Y
Edna Silvia         ,Mrs.,510 Spring Avenue,OFFERTON,,UK,SK2 6HB,0,,Edna.H.Silvia@pookmail.com,078 8797 7672,VISA,IT,YYFFXC29T56I057Q,4809625396195910,,12297,40,Gen_Y
Edna Silvia         ,Mrs.,510 Spring Avenue,OFFERTON,,UK,SK2 6HB,0,,Edna.H.Silvia@pookmail.com,078 8797 7672,VISA,IT,YYFFXC29T56I057Q,4137719610821660,,12297,40,Gen_Y
Britany Olson       ,Mrs.,2379 Golf Course Drive,Oklahoma City,OK,US,73102,0,,Britany.J.Olson@pookmail.com,727-556-2937,VISA,U.S.,585990002,4263272780151250,,12301,23,Gen_Y
Britany Olson       ,Mrs.,2379 Golf Course Drive,Oklahoma City,OK,US,73102,0,,Britany.J.Olson@pookmail.com,727-556-2937,VISA,U.S.,585990002,4840372209211300,,12301,23,Gen_Y
Brett Campos        ,Mr.,2430 Stratford Park,Oklahoma City,OK,US,73102,0,,Brett.F.Campos@mailinator.com,630-535-4236,VISA,IT,BSTLPQ74P01L900P,4400872153749760,,12305,24,Gen_Y
Brett Campos        ,Mr.,2430 Stratford Park,Oklahoma City,OK,US,73102,0,,Brett.F.Campos@mailinator.com,630-535-4236,VISA,IT,BSTLPQ74P01L900P,4845358166267720,,12305,24,Gen_Y
Brett Campos        ,Mr.,2430 Stratford Park,Oklahoma City,OK,US,73102,0,,Brett.F.Campos@mailinator.com,630-535-4236,VISA,IT,BSTLPQ74P01L900P,4932810361874820,,12305,24,Gen_Y
Bonnie Hensley      ,Mrs.,1943 Stoney Lonesome Road,Omaha,NE,US,68164,0,,Bonnie.J.Hensley@pookmail.com,985-372-6562,Diners Club,U.S.,771540002,36314099851969,,12313,20,Gen_Z
Bonnie Hensley      ,Mrs.,1943 Stoney Lonesome Road,Omaha,NE,US,68164,0,,Bonnie.J.Hensley@pookmail.com,985-372-6562,Diners Club,U.S.,771540002,36044257501862,,12313,20,Gen_Z
Bonnie Hensley      ,Mrs.,1943 Stoney Lonesome Road,Omaha,NE,US,68164,0,,Bonnie.J.Hensley@pookmail.com,985-372-6562,Diners Club,U.S.,771540002,36606644127500,,12313,20,Gen_Z
Bonnie Hensley      ,Mrs.,1943 Stoney Lonesome Road,Omaha,NE,US,68164,0,,Bonnie.J.Hensley@pookmail.com,985-372-6562,Diners Club,U.S.,771540002,36217552309518,,12313,20,Gen_Z
Lauretta Caballero  ,Mrs.,1345 Pride Avenue,Onifai,NU,IT,8020,0,,Lauretta.T.Caballero@pookmail.com,0354 8540594,Diners Club,FR,2.04E+14,36337305773750,,12317,NA,Gen_Z
Lauretta Caballero  ,Mrs.,1345 Pride Avenue,Onifai,NU,IT,8020,0,,Lauretta.T.Caballero@pookmail.com,0354 8540594,Diners Club,FR,2.04E+14,36597134815045,,12317,NA,Gen_Z
Lauretta Caballero  ,Mrs.,1345 Pride Avenue,Onifai,NU,IT,8020,0,,Lauretta.T.Caballero@pookmail.com,0354 8540594,Diners Club,FR,2.04E+14,36448660871418,,12317,NA,Gen_Z
Lauretta Caballero  ,Mrs.,1345 Pride Avenue,Onifai,NU,IT,8020,0,,Lauretta.T.Caballero@pookmail.com,0354 8540594,Diners Club,FR,2.04E+14,36152638901675,,12317,NA,Gen_Z
John Sutton         ,Mr.,1086 Henry Ford Avenue,Oratino,CB,IT,86010,0,,John.J.Sutton@trashymail.com,0370 5007668,Diners Club,IT,ZPJRJL63L64D398B,36692030575031,,12321,52,Baby_Boomers
John Sutton         ,Mr.,1086 Henry Ford Avenue,Oratino,CB,IT,86010,0,,John.J.Sutton@trashymail.com,0370 5007668,Diners Club,IT,ZPJRJL63L64D398B,36271627833762,,12321,52,Baby_Boomers
John Sutton         ,Mr.,1086 Henry Ford Avenue,Oratino,CB,IT,86010,0,,John.J.Sutton@trashymail.com,0370 5007668,Diners Club,IT,ZPJRJL63L64D398B,36311495872904,,12321,52,Baby_Boomers
John Sutton         ,Mr.,1086 Henry Ford Avenue,Oratino,CB,IT,86010,0,,John.J.Sutton@trashymail.com,0370 5007668,Diners Club,IT,ZPJRJL63L64D398B,36499154895678,,12321,52,Baby_Boomers
John Sutton         ,Mr.,1086 Henry Ford Avenue,Oratino,CB,IT,86010,0,,John.J.Sutton@trashymail.com,0370 5007668,Diners Club,IT,ZPJRJL63L64D398B,36841556431364,,12321,52,Baby_Boomers
John Sutton         ,Mr.,1086 Henry Ford Avenue,Oratino,CB,IT,86010,0,,John.J.Sutton@trashymail.com,0370 5007668,Diners Club,IT,ZPJRJL63L64D398B,36676700041796,,12321,52,Baby_Boomers
Amy Spence          ,Mrs.,1741 Crosswind Drive,Orlando,FL,US,32805,0,,Amy.L.Spence@mailinator.com,765-759-2728,American Express,ES,4109938E,371376837108258,,12325,29,Gen_Y
Amy Spence          ,Mrs.,1741 Crosswind Drive,Orlando,FL,US,32805,0,,Amy.L.Spence@mailinator.com,765-759-2728,American Express,ES,4109938E,373713836126951,,12325,29,Gen_Y
Amy Spence          ,Mrs.,1741 Crosswind Drive,Orlando,FL,US,32805,0,,Amy.L.Spence@mailinator.com,765-759-2728,American Express,ES,4109938E,346638720569717,,12325,29,Gen_Y
Terry Batts         ,Master.,3032 Pyramid Valley Road,Orta Nova,FG,IT,71045,0,,Terry.D.Batts@spambob.com,0317 6461114,VISA,U.S.,392270001,4539447563250610,,12329,26,Gen_Y
Shirley Hicks       ,Mrs.,2156 Sherwood Circle,Orvault,,FR,44700,0,,Shirley.D.Hicks@mailinator.com,04.27.91.82.10,VISA,IT,MSLYOX47S62H096N,4368471169186820,,12333,74,Baby_Boomers
Shirley Hicks       ,Mrs.,2156 Sherwood Circle,Orvault,,FR,44700,0,,Shirley.D.Hicks@mailinator.com,04.27.91.82.10,VISA,IT,MSLYOX47S62H096N,4474281212735830,,12333,74,Baby_Boomers
Tasha Johnston      ,Mrs.,3201 Villa Drive,Ottawa,ON,CA,K1P 5M7,0,,Tasha.R.Johnston@trashymail.com,780-581-4167,Diners Club,FR,1.12E+14,36315170991749,,12337,52,Baby_Boomers
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011778146405680,,12341,age-NA,Gen_Z
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011973792102650,,12341,age-NA,Gen_Z
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011995175552130,,12341,age-NA,Gen_Z
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011081816495000,,12341,age-NA,Gen_Z
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011618617843970,,12341,age-NA,Gen_Z
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011877354160130,,12341,age-NA,Gen_Z
Rita Watson         ,Mrs.,1291 Nickel Road,Ovaro,UD,IT,33025,0,,Rita.E.Watson@pookmail.com,0344 6865634,Discover,U.S.,389270001,6011332396732900,,12341,age-NA,Gen_Z
Whitney Shires      ,Miss.,4715 Oral Lake Road,Owensboro,KY,US,42301,0,,Whitney.M.Shires@dodgeit.com,405-397-7879,Discover,UK,NB625722D,6011506848172630,,12345,27,Gen_Y
Whitney Shires      ,Miss.,4715 Oral Lake Road,Owensboro,KY,US,42301,0,,Whitney.M.Shires@dodgeit.com,405-397-7879,Discover,UK,NB625722D,6011942810378300,,12345,27,Gen_Y
Whitney Shires      ,Miss.,4715 Oral Lake Road,Owensboro,KY,US,42301,0,,Whitney.M.Shires@dodgeit.com,405-397-7879,Discover,UK,NB625722D,6011177167411690,,12345,27,Gen_Y
Whitney Shires      ,Miss.,4715 Oral Lake Road,Owensboro,KY,US,42301,0,,Whitney.M.Shires@dodgeit.com,405-397-7879,Discover,UK,NB625722D,6011175042528910,,12345,27,Gen_Y
Israel Lewis        ,Mr.,2929 Edgewood Road,Padova,PD,IT,35100,0,,Israel.D.Lewis@pookmail.com,0354 1781333,American Express,U.S.,427990002,347704907804605,,12349,26,Gen_Y
Israel Lewis        ,Mr.,2929 Edgewood Road,Padova,PD,IT,35100,0,,Israel.D.Lewis@pookmail.com,0354 1781333,American Express,U.S.,427990002,375437133386306,,12349,26,Gen_Y
Patrica Chamberlin  ,Mrs.,3802 Round Table Drive,Pagewood,NSW,AU,2035,0,,Patrica.K.Chamberlin@pookmail.com,(08) 8290 2352,Diners Club,U.S.,22867975,36405071577984,,12353,38,Gen_Y
Patrica Chamberlin  ,Mrs.,3802 Round Table Drive,Pagewood,NSW,AU,2035,0,,Patrica.K.Chamberlin@pookmail.com,(08) 8290 2352,Diners Club,U.S.,22867975,36763359536134,,12353,38,Gen_Y
Patrica Chamberlin  ,Mrs.,3802 Round Table Drive,Pagewood,NSW,AU,2035,0,,Patrica.K.Chamberlin@pookmail.com,(08) 8290 2352,Diners Club,U.S.,22867975,36570828848333,,12353,38,Gen_Y
Nathan Schulze      ,Mr.,1371 Chipmunk Lane,Palermo,PA,IT,90136,0,,Nathan.L.Schulze@trashymail.com,0329 6791389,American Express,U.S.,23868080,344383303737089,,12357,69,Baby_Boomers
Nathan Schulze      ,Mr.,1371 Chipmunk Lane,Palermo,PA,IT,90136,0,,Nathan.L.Schulze@trashymail.com,0329 6791389,American Express,U.S.,23868080,376911142704305,,12357,69,Baby_Boomers
Justin Anderson     ,Mr.,3150 Bingamon Road,Palm Springs,CA,US,92262,0,,Justin.M.Anderson@mailinator.com,803-665-4254,JCB,CA,33092362,3528481799494940,,12361,38,Gen_Y
Justin Anderson     ,Mr.,3150 Bingamon Road,Palm Springs,CA,US,92262,0,,Justin.M.Anderson@mailinator.com,803-665-4254,JCB,CA,33092362,3528407455233910,,12361,38,Gen_Y
Charlie Troutman    ,Mr.,2986 Sardis Sta,Paradise,SA,AU,5075,0,,Charlie.M.Troutman@spambob.com,(07) 4565 7451,Discover,IT,KJKXRY04P22B444C,6011237666554670,,12365,56,Baby_Boomers
Charlie Troutman    ,Mr.,2986 Sardis Sta,Paradise,SA,AU,5075,0,,Charlie.M.Troutman@spambob.com,(07) 4565 7451,Discover,IT,KJKXRY04P22B444C,6011653955709950,,12365,56,Baby_Boomers
Nancy Thomas        ,Mrs.,1399 Marcus Street,Paris,,FR,75015,0,,Nancy.E.Thomas@dodgeit.com,01.04.22.74.28,American Express,U.S.,23868166,377912959427680,,12369,53,Baby_Boomers
Nancy Thomas        ,Mrs.,1399 Marcus Street,Paris,,FR,75015,0,,Nancy.E.Thomas@dodgeit.com,01.04.22.74.28,American Express,U.S.,23868166,372226767871984,,12369,53,Baby_Boomers
Linda Schneider     ,Mrs.,3653 Melm Street,Paris,,FR,75015,0,,Linda.R.Schneider@trashymail.com,03.93.91.10.36,Discover,U.S.,501330003,6011712694866280,,12373,61,Baby_Boomers
Linda Schneider     ,Mrs.,3653 Melm Street,Paris,,FR,75015,0,,Linda.R.Schneider@trashymail.com,03.93.91.10.36,Discover,U.S.,501330003,6011533855534020,,12373,61,Baby_Boomers
Leroy Brush         ,Mr.,3499 Hickman Street,Parlier,CA,US,93648,0,,Leroy.G.Brush@trashymail.com,718-620-4639,Diners Club,ES,5259262J,36785747152357,,12377,55,Baby_Boomers
Leroy Brush         ,Mr.,3499 Hickman Street,Parlier,CA,US,93648,0,,Leroy.G.Brush@trashymail.com,718-620-4639,Diners Club,ES,5259262J,36517133188095,,12377,55,Baby_Boomers
Leroy Brush         ,Mr.,3499 Hickman Street,Parlier,CA,US,93648,0,,Leroy.G.Brush@trashymail.com,718-620-4639,Diners Club,ES,5259262J,36892574800122,,12377,55,Baby_Boomers
Brenda Molina       ,Mrs.,2244 Woodland Avenue,Passo Penice,PC,IT,29020,0,,Brenda.B.Molina@spambob.com,0352 5147822,VISA,UK,HB260013,4759414192546790,,12381,76,Baby_Boomers
Ruby Allen          ,Mrs.,4403 Green Avenue,Pavullo Nel Frignano,MO,IT,41026,0,,Ruby.M.Allen@spambob.com,0335 6331170,VISA,IT,JNNZGB25H06I727Z,4408787973292020,,12385,41,Gen_Y
Ruby Allen          ,Mrs.,4403 Green Avenue,Pavullo Nel Frignano,MO,IT,41026,0,,Ruby.M.Allen@spambob.com,0335 6331170,VISA,IT,JNNZGB25H06I727Z,4928425658765550,,12385,41,Gen_Y
Ruby Allen          ,Mrs.,4403 Green Avenue,Pavullo Nel Frignano,MO,IT,41026,0,,Ruby.M.Allen@spambob.com,0335 6331170,VISA,IT,JNNZGB25H06I727Z,4340600910337880,,12385,41,Gen_Y
Ruby Allen          ,Mrs.,4403 Green Avenue,Pavullo Nel Frignano,MO,IT,41026,0,,Ruby.M.Allen@spambob.com,0335 6331170,VISA,IT,JNNZGB25H06I727Z,4520185738787940,,12385,41,Gen_Y
Ruby Allen          ,Mrs.,4403 Green Avenue,Pavullo Nel Frignano,MO,IT,41026,0,,Ruby.M.Allen@spambob.com,0335 6331170,VISA,IT,JNNZGB25H06I727Z,4890163940021790,,12385,41,Gen_Y
Sally Hart          ,Mrs.,2869 Sycamore Road,Pelayos,,ES,37787,0,,Sally.E.Hart@dodgeit.com,91-102-2329,VISA,CA,265701730,4003195626238500,,12397,36,Gen_Y
Sally Hart          ,Mrs.,2869 Sycamore Road,Pelayos,,ES,37787,0,,Sally.E.Hart@dodgeit.com,91-102-2329,VISA,CA,265701730,4417742598680270,,12397,36,Gen_Y
Sally Hart          ,Mrs.,2869 Sycamore Road,Pelayos,,ES,37787,0,,Sally.E.Hart@dodgeit.com,91-102-2329,VISA,CA,265701730,4443508238689670,,12397,36,Gen_Y
Arthur Guerrero     ,Mr.,1015 Sherman Street,Penguin,TAS,AU,7316,0,,Arthur.K.Guerrero@pookmail.com,(02) 6692 1203,Discover,IT,WAUTAI49P26B942F,6011390563435570,,12401,52,Baby_Boomers
Sherly Anderson     ,Mrs.,877 Essex Court,Peoria,IL,US,61602,0,,Sherly.F.Anderson@dodgeit.com,803-210-8092,JCB,UK,HM615054B,3528167315234600,,12405,43,Gen_X
Sherly Anderson     ,Mrs.,877 Essex Court,Peoria,IL,US,61602,0,,Sherly.F.Anderson@dodgeit.com,803-210-8092,JCB,UK,HM615054B,3528514580617150,,12405,43,Gen_X
Sherly Anderson     ,Mrs.,877 Essex Court,Peoria,IL,US,61602,0,,Sherly.F.Anderson@dodgeit.com,803-210-8092,JCB,UK,HM615054B,3528974828333870,,12405,43,Gen_X
Herbert Mckay       ,Mr.,4570 Cottonwood Lane,Peppermint Grove Beach,WA,AU,6271,0,,Herbert.M.Mckay@pookmail.com,(03) 5326 4699,Discover,ES,X9757580Z,6011578707112410,,12409,age-53,Gen_Z
Herbert Mckay       ,Mr.,4570 Cottonwood Lane,Peppermint Grove Beach,WA,AU,6271,0,,Herbert.M.Mckay@pookmail.com,(03) 5326 4699,Discover,ES,X9757580Z,6011141594274820,,12409,age-53,Gen_Z
Latasha Aldrich     ,Mrs.,1351 Fowler Avenue,Perosa Argentina,TO,IT,10063,0,,Latasha.J.Aldrich@mailinator.com,0329 2555490,JCB,IT,YHFAEO25P69E978C,3528265477514930,,12413,59,Baby_Boomers
Latasha Aldrich     ,Mrs.,1351 Fowler Avenue,Perosa Argentina,TO,IT,10063,0,,Latasha.J.Aldrich@mailinator.com,0329 2555490,JCB,IT,YHFAEO25P69E978C,3528010663851220,,12413,59,Baby_Boomers
Bernice Zimmer      ,Mrs.,4194 Vineyard Drive,Perry Heights,OH,US,44646,0,,Bernice.S.Zimmer@dodgeit.com,508-614-5246,American Express,CA,79096350,346232693637554,,12417,NA,Gen_Z
Bernice Zimmer      ,Mrs.,4194 Vineyard Drive,Perry Heights,OH,US,44646,0,,Bernice.S.Zimmer@dodgeit.com,508-614-5246,American Express,CA,79096350,347917005947734,,12417,NA,Gen_Z
Eugene Omara        ,Mr.,4219 Zimmerman Lane,Pesoz,,ES,33735,0,,Eugene.S.Omara@trashymail.com,91-102-2570,VISA,IT,VEOCAE31E41D223S,4806597739365680,,12425,age-79,Gen_Z
Eugene Omara        ,Mr.,4219 Zimmerman Lane,Pesoz,,ES,33735,0,,Eugene.S.Omara@trashymail.com,91-102-2570,VISA,IT,VEOCAE31E41D223S,4421793492485170,,12425,age-79,Gen_Z
Eugene Omara        ,Mr.,4219 Zimmerman Lane,Pesoz,,ES,33735,0,,Eugene.S.Omara@trashymail.com,91-102-2570,VISA,IT,VEOCAE31E41D223S,4390326226602430,,12425,age-79,Gen_Z
Eugene Omara        ,Mr.,4219 Zimmerman Lane,Pesoz,,ES,33735,0,,Eugene.S.Omara@trashymail.com,91-102-2570,VISA,IT,VEOCAE31E41D223S,4887181274736750,,12425,age-79,Gen_Z
Robert Williams     ,Mr.,3528 Lee Avenue,PETTAUGH,,UK,IP14 9NZ,0,,Robert.S.Williams@pookmail.com,077 7124 4670,JCB,U.S.,523990001,3528228448180760,,12429,39,Gen_Y
Robert Williams     ,Mr.,3528 Lee Avenue,PETTAUGH,,UK,IP14 9NZ,0,,Robert.S.Williams@pookmail.com,077 7124 4670,JCB,U.S.,523990001,3528494204988040,,12429,39,Gen_Y
Robert Williams     ,Mr.,3528 Lee Avenue,PETTAUGH,,UK,IP14 9NZ,0,,Robert.S.Williams@pookmail.com,077 7124 4670,JCB,U.S.,523990001,3528432245602890,,12429,39,Gen_Y
Dennis Malec        ,Mr.,2871 Preston Street,Pharr,TX,US,78577,0,,Dennis.H.Malec@trashymail.com,715-386-6480,VISA,U.S.,22868304,4618965613045340,,12433,63,Baby_Boomers
Joy Fields          ,Master.,2233 Scenic Way,Philadelphia,PA,US,19121,0,,Joy.P.Fields@mailinator.com,317-870-0630,Discover,ES,6241127P,6011234230589310,,12437,55,Baby_Boomers
